337;372;239;1069;17,227;0,68178;0,061232;0,58231;17,039;0,6137;0,09686;0,63058;17,353;0,74286;0,12343;0,63469;10,975;0,7113;0,01903;0,48349;1039,2;560,6;-236,34;25,647;110,39;1
338;377;239;990;14,851;0,65827;0,043132;0,55336;14,343;0,60531;0,079298;0,59215;15,671;0,71004;0,086461;0,58934;12,306;0,66844;0,012286;0,43995;997,25;493,8;-232,11;24,098;108,97;1
324;375;235;1074;19,157;0,64493;0,07298;0,62274;18,725;0,59792;0,066073;0,64013;20,014;0,6956;0,12319;0,64782;12,376;0,71642;0,014497;0,4594;1037,1;568,97;-232,61;25,667;109,99;1
326;368;235;922;66,983;0,68337;0,056212;0,62707;65,269;0,64494;0,073219;0,65759;75,186;0,6568;0,087349;0,66384;11,932;0,576;0,010143;0,39819;947,96;446,35;-219,34;22,686;108,38;1
326;369;237;929;87,645;0,62719;0,090892;0,67529;91,694;0,61294;0,072169;0,68649;90,888;0,65799;0,136;0,70723;17,589;0,67733;0,0069924;0,38303;953,56;451,08;-218,77;22,863;108,56;1
331;377;252;794;88,202;0,7983;0,016691;0,50829;80,888;0,76114;0,027184;0,54224;9,936;0,76544;0,027875;0,54934;10,124;0,65862;0,012798;0,44591;891,12;331,23;-202,57;2,051;106,16;1
338;379;236;923;20,025;0,62606;0,03153;0,51174;17,76;0,57363;0,046317;0,54492;21,025;0,67851;0,033886;0,52041;12,926;0,64072;0,012738;0,43488;958,6;439,19;-229,47;22,725;107,51;1
329;370;231;970;11,519;0,63685;0,089406;0,66339;12,477;0,60719;0,074517;0,69352;12,374;0,67136;0,13927;0,70087;17,899;0,6803;0,0073168;0,38975;974,93;485,32;-228,58;23,549;108,71;1
336;390;256;741;10,591;0,6784;0,084258;0,65393;10,486;0,62994;0,094008;0,68688;10,411;0,7202;0,14978;0,68269;11,911;0,67708;0,010194;0,41591;871,55;280,34;-202,5;19,549;103,42;1
324;378;230;982;95,351;0,67387;0,075763;0,63998;93,884;0,62819;0,11365;0,68954;98,409;0,70409;0,13316;0,67842;12,052;0,64663;0,0097329;0,40856;983,62;494,18;-229,71;23,765;108,19;1
338;386;253;843;11,101;0,71755;0,04017;0,56065;10,628;0,66881;0,066722;0,58938;12,283;0,73875;0,0745;0,59751;12,186;0,6386;0,0096903;0,42424;926,32;365,66;-212,91;2,149;106,47;1
334;368;239;892;80,083;0,7429;0,032904;0,57048;81,591;0,71187;0,047504;0,60955;96,715;0,72025;0,069659;0,62607;25,638;0,61951;0,0060532;0,33632;935,8;417,99;-218,92;22,176;108,15;1
346;391;252;1018;17,579;0,6788;0,071921;0,60171;17,523;0,61581;0,096578;0,63841;18,041;0,73317;0,13784;0,65606;12,242;0,70169;0,015812;0,44814;1030,1;505,04;-234,26;24,902;109,11;1
331;379;236;865;82,603;0,61089;0,064912;0,63234;73,967;0,59048;0,074559;0,68413;85,475;0,62387;0,091652;0,65612;12,492;0,6201;0,0097159;0,3988;923,43;393,87;-220,49;21,588;106,36;1
336;387;239;873;16,694;0,62823;0,030189;0,52822;16,341;0,58744;0,052233;0,54752;20,103;0,65968;0,05646;0,54898;12,081;0,63076;0,0096646;0,4205;935,35;395,04;-224,53;21,804;105,99;1
333;379;241;1003;13,979;0,70921;0,051952;0,55782;12,477;0,66201;0,064878;0,60332;14,758;0,74595;0,055367;0,58431;12,494;0,64272;0,010535;0,44162;1005,1;504,64;-229,29;24,392;109,13;1
393;479;430;682;15,244;0,7823;0,011526;0,49721;16,316;0,7591;0,0095878;0,47007;15,194;0,79177;0,012055;0,49715;76,157;0,72005;0,040434;0,57932;999,42;126,06;-134,75;21,804;108,33;1
419;514;484;695;62,438;0,89603;0,015829;0,52436;59,442;0,88895;0,018544;0,54163;10,035;0,88822;0,015615;0,51434;11,62;0,80399;0,01349;0,4649;1063,3;98,612;-123,64;23,118;111,47;1
375;436;360;732;15,149;0,77967;0,01296;0,50625;15,486;0,77096;0,010561;0,48109;16,469;0,78763;0,013455;0,50629;14,159;0,69596;0,046658;0,56125;960,82;210,67;-164,9;21,412;107,74;1
397;485;433;690;51,198;0,82555;0,025297;0,57503;65,537;0,82261;0,016281;0,51418;83,079;0,82822;0,016375;0,52763;89,153;0,8282;0,038411;0,55771;1010;128,26;-137,55;2,202;107,86;1
405;506;446;698;12,548;0,82022;0,012585;0,45687;15,196;0,79603;0,0086828;0,42581;12,374;0,8325;0,010314;0,45797;61,818;0,71432;0,034253;0,50968;1035,1;120,62;-140,26;22,431;105,71;1
425;541;522;705;12,864;0,81644;0,010459;0,4708;15,702;0,7858;0,008606;0,43364;12,436;0,82278;0,0096646;0,45109;50,475;0,61777;0,032324;0,52542;1106;82,974;-109,11;24,059;113,77;1
400;493;449;687;55,971;0,66002;0,029037;0,58995;6,188;0,66963;0,023479;0,54506;79,091;0,65134;0,019013;0,52868;61,116;0,41989;0,08244;0,65884;1022,3;116,82;-130,08;22,275;108,91;1
398;486;417;717;12,149;0,77544;0,018365;0,51646;13,888;0,75649;0,013891;0,49156;12,351;0,7784;0,015965;0,5003;75,145;0,6598;0,062735;0,61177;1017,2;154,9;-152,21;22,235;106,2;1
378;435;349;748;68,161;0,7795;0,019193;0,56597;65,517;0,77195;0,018928;0,55552;74,835;0,7887;0,01833;0,56112;76,694;0,65542;0,038027;0,6157;964,2;226,77;-175,67;2,151;107,07;1
389;471;416;705;98,471;0,67075;0,022095;0,52528;12,012;0,62854;0,017383;0,49389;10,081;0,66663;0,019423;0,49264;34,215;0,55991;0,077138;0,6212;999,25;153,54;-141,77;2,198;108,58;1
417;503;460;651;80,331;0,89858;0,020422;0,55425;9,312;0,89233;0,023948;0,54584;10,24;0,89558;0,026185;0,55299;10,295;0,90732;0,02067;0,52542;1018,7;74,914;-132,75;21,784;106,49;1
394;478;424;685;11,147;0,72837;0,020072;0,55364;10,029;0,71578;0,018919;0,5369;11,806;0,71382;0,018236;0,53822;11,907;0,59635;0,056374;0,58974;997,58;130,51;-139,62;21,745;107,59;1
409;501;459;647;10,824;0,85628;0,01687;0,52433;12,806;0,8468;0,015889;0,50333;14,866;0,84631;0,020285;0,51797;10,554;0,87032;0,025587;0,53174;1012,2;75,163;-127,63;21,686;106,6;1
398;491;435;699;13,304;0,76719;0,016614;0,52106;13,872;0,75994;0,013515;0,48579;14,514;0,77436;0,015265;0,49913;11,729;0,65662;0,058585;0,56965;1019,6;132,53;-139,32;22,235;107,27;1
389;469;407;712;10,355;0,66348;0,023573;0,54622;11,839;0,65602;0,017878;0,51369;10,721;0,6635;0,019987;0,50389;71,488;0,55458;0,066807;0,63155;997,16;162,91;-148,21;21,941;107,8;1
416;528;493;692;13,233;0,8483;0,010911;0,47975;15,775;0,82868;0,011645;0,49439;17,514;0,84761;0,011739;0,47999;13,006;0,8435;0,020055;0,49962;1072,8;89,179;-119,43;23,235;109,45;1
381;468;369;734;13,69;0,80833;0,010442;0,43316;14,143;0,77753;0,0085121;0,43479;11,649;0,81605;0,010092;0,45192;89,835;0,69829;0,0362;0,53132;985,24;196,12;-172,22;21,627;103,73;1
395;480;427;696;72,252;0,64814;0,025579;0,56684;82,252;0,63905;0,020687;0,52058;93,037;0,63629;0,018757;0,525;75,145;0,4837;0,075242;0,64696;1006,8;137,52;-139,58;2,202;108,18;1
412;515;481;692;12,899;0,8534;0,011961;0,48884;15,496;0,83464;0,012405;0,49465;17,281;0,84934;0,013131;0,48782;11,674;0,85491;0,023188;0,52298;1058,2;98,951;-121,59;2,3;110,33;1
386;477;417;648;13,936;0,80567;0,0122;0,46065;16,12;0,77909;0,0084438;0,43252;14,246;0,8135;0,0096134;0,44567;76,839;0,65876;0,045412;0,52956;969,56;105,33;-136,47;20,882;104,42;1
388;469;398;715;56,777;0,88571;0,015137;0,54039;50,847;0,87784;0,017007;0,54772;7,343;0,89007;0,013848;0,52585;97,583;0,81441;0,016341;0,48885;993,49;168,6;-154,34;21,824;106,56;1
437;565;538;683;13,531;0,81051;0,011031;0,47284;16,269;0,78287;0,0081962;0,43884;12,893;0,81858;0,0099549;0,45069;52,934;0,74581;0,030121;0,53986;1118,6;47,48;-110,61;23,941;108,83;1
382;452;369;748;4,562;0,92665;0,0188;0,55763;43,264;0,92455;0,02686;0,57285;64,463;0,92804;0,025707;0,57669;83,802;0,87488;0,017545;0,53251;985,36;212,97;-168,98;21,902;106,86;1
390;463;414;702;46,219;0,80041;0,023965;0,5847;43,264;0,79986;0,023282;0,56941;54,669;0,78814;0,021558;0,56833;55,558;0,57831;0,046582;0,60001;992,68;154,27;-141,09;21,882;109,79;1
373;447;374;697;7,781;0,76971;0,016068;0,53275;69,835;0,78078;0,017477;0,5394;91,095;0,7925;0,013814;0,52512;91,446;0,68185;0,024699;0,56463;953,76;174,16;-154,17;2,1;106,44;1
394;489;439;653;40,331;0,9083;0,026262;0,58439;39,669;0,89925;0,034817;0,60696;56,074;0,90758;0,03801;0,59131;12,081;0,88881;0,020422;0,51298;993,44;95,514;-129,63;21,412;105,98;1
399;508;451;684;12,504;0,76513;0,013379;0,47851;13,3;0,73655;0,010254;0,44149;13,289;0,7634;0,012217;0,46236;12,136;0,71276;0,033553;0,52155;1029;108,68;-132,47;22,255;105,32;1
396;486;434;696;93,099;0,65761;0,018604;0,50758;78,864;0,67194;0,018091;0,49595;10,525;0,63907;0,015991;0,47752;6,345;0,35907;0,066466;0,60635;1014,1;132,8;-137,01;22,157;108,09;1
329;364;218;1228;72,955;0,84923;0,041655;0,55048;85,103;0,7873;0,07193;0,59387;93,533;0,84914;0,14429;0,63393;14,643;0,84693;0,022539;0,50587;1110,9;702,98;-256,99;28,353;111,33;1
328;369;220;1172;5,314;0,90297;0,080536;0,63143;50,744;0,8608;0,10918;0,66462;68,306;0,90266;0,19711;0,70827;12,378;0,87252;0,02359;0,53538;1082,5;655;-251,96;27,294;110,61;1
324;369;221;1109;8,095;0,8498;0,092343;0,591;53,781;0,84602;0,13466;0,67719;81,302;0,86894;0,1355;0,65156;10,438;0,87369;0,031342;0,57208;1046;604,32;-243,68;26,078;110;1
329;366;219;1148;49,236;0,52849;0,17971;0,69718;48,202;0,46673;0,34897;0,78351;60,227;0,55742;0,44289;0,8043;10,824;0,73987;0,043713;0,58426;1067,1;636,42;-250,41;26,804;110,51;1
329;364;222;1145;86,983;0,8951;0,034706;0,52475;9,155;0,88082;0,051106;0,55927;11,279;0,91389;0,15594;0,62142;13,134;0,896;0,020806;0,54908;1066,1;633,7;-247,38;26,804;110,77;1
324;363;217;1177;58,595;0,66012;0,097628;0,61668;47,707;0,54248;0,15302;0,68565;54,566;0,69656;0,49636;0,83023;90,165;0,66433;0,054231;0,62719;1079,3;663,45;-250,21;27,333;110,88;1
331;376;232;1165;52,045;0,89997;0,090072;0,65667;68,202;0,88386;0,055742;0,59046;82,128;0,91151;0,059251;0,61193;13,932;0,91123;0,016034;0,49111;1089,8;641,94;-246,75;27,392;110,74;1
329;377;224;1069;11,581;0,70169;0,097901;0,60152;11,159;0,67331;0,14091;0,62236;11,998;0,72968;0,24921;0,68759;9,657;0,88717;0,017485;0,51604;1030,7;566,18;-243,83;25,353;109,14;1
331;376;230;1128;94,298;0,87316;0,094478;0,63017;77,851;0,83199;0,12842;0,66038;10,771;0,87494;0,10582;0,67329;16,134;0,89057;0,01308;0,4755;1067,7;612,28;-245,19;26,627;110,25;1
320;361;217;1107;95,165;0,56054;0,15399;0,66382;93,905;0,53313;0,14781;0,67465;94,979;0,58385;0,40896;0,78467;13,585;0,74899;0,019244;0,50958;1037,3;608,07;-241,46;25,961;110,29;1
325;367;220;1186;6,719;0,75692;0,10782;0,60907;59,421;0,67934;0,16374;0,67145;79,607;0,77108;0,2351;0,7021;12,981;0,70936;0,037497;0,56412;1088,4;668,11;-250,63;27,569;110,87;1
336;378;236;1023;17,308;0,75736;0,030744;0,51703;19,612;0,73205;0,043124;0,52898;18,514;0,82186;0,044857;0,52024;95,992;0,91916;0,013754;0,52522;1014,1;522,07;-236,04;24,686;109,17;1
334;370;218;1098;8,374;0,88014;0,04186;0,53887;79,587;0,86707;0,086521;0,58915;10,992;0,8976;0,18347;0,63882;15,11;0,87067;0,021984;0,51388;1041,9;592,82;-251,39;25,804;109,64;1
330;366;222;1183;67,872;0,71486;0,20001;0,69079;65,599;0,68067;0,22609;0,72557;74,008;0,72362;0,56834;0,83418;87,624;0,83308;0,03357;0,56994;1089;663,8;-251,69;27,549;111,01;1
327;371;220;1171;55,041;0,67973;0,11238;0,62662;50,806;0,63635;0,14364;0,67123;54,566;0,71208;0,18597;0,73071;11,273;0,63325;0,047538;0,60035;1082,6;653,78;-251,89;27,275;110,47;1
324;368;224;1188;71,136;0,70078;0,089987;0,59897;6,5;0,62494;0,13199;0,65951;72,851;0,72073;0,34771;0,7696;12,651;0,68185;0,038112;0,57061;1092;668,4;-247,6;27,686;111,04;1
321;358;229;1196;79,938;0,72133;0,071409;0,58023;77,975;0,64533;0,12039;0,63081;90,992;0,71975;0,26382;0,70768;15,764;0,69566;0,033544;0,54747;1093,2;677,82;-239,69;27,941;112;1
327;374;224;1226;10,847;0,70434;0,16397;0,66741;10,027;0,65943;0,20163;0,69841;14,262;0,70746;0,15881;0,6895;16,372;0,81139;0,01652;0,49058;1117,6;696,45;-254,39;28,431;111,02;1
328;375;222;1090;98,409;0,5798;0,16447;0,67255;99,153;0,54517;0,16467;0,69584;97,955;0,60075;0,56156;0,83766;12,006;0,73961;0,025382;0,53384;1040,2;585,05;-245,74;25,726;109,42;1
328;370;226;1135;94,421;0,88912;0,03649;0,52153;99,401;0,87605;0,055947;0,56985;11,147;0,90873;0,17626;0,64015;11,818;0,90444;0,023248;0,56701;1065,4;622,39;-244,94;26,686;110,5;1
323;373;214;1144;65,785;0,8876;0,077667;0,61773;73,512;0,88474;0,12438;0,64995;83,182;0,91688;0,095904;0,61602;10,273;0,92938;0,020268;0,56933;1063,6;634,14;-252,21;26,627;109,74;1
338;380;244;1138;10,719;0,83352;0,029506;0,55624;11,01;0,84014;0,041783;0,55028;10,508;0,88286;0,040503;0,54211;88,554;0,88891;0,015598;0,51083;1085,5;612,32;-241,43;27,098;110,87;1
315;366;212;1180;80,868;0,80976;0,069036;0,5828;9,25;0,72819;0,10449;0,61147;90,764;0,8227;0,16436;0,64912;12,981;0,83585;0,03293;0,53772;1076,8;669,26;-249,49;27,294;110,46;1
322;371;220;1186;46,798;0,87403;0,079366;0,59636;54,483;0,79841;0,1015;0,62834;46,157;0,89436;0,18446;0,72752;10,24;0,80704;0,04192;0,5878;1089,5;667,62;-250,04;27,569;110,62;1
326;360;225;1155;12,24;0,64663;0,046086;0,53312;12,231;0,55072;0,093641;0,59748;12,8;0,67578;0,1693;0,68;17,816;0,73077;0,024657;0,5088;1070,4;643,27;-242,94;27,059;111,29;1
322;365;220;1157;62,893;0,80224;0,094503;0,61134;67,107;0,74307;0,12527;0,64661;65,702;0,8264;0,29227;0,75586;11,88;0,7468;0,04326;0,57665;1070;646;-245,82;2,7;110,72;1
326;368;224;1138;29,236;0,53354;0,22693;0,73562;2,531;0,46882;0,54425;0,85968;32,087;0,54766;0,54454;0,85537;74,773;0,62868;0,053984;0,63128;1064,3;626,83;-244,78;26,706;110,55;1
333;372;227;1118;11,159;0,61186;0,12443;0,65946;10,849;0,59472;0,14818;0,66884;10,874;0,63774;0,29215;0,74632;11,696;0,84706;0,012388;0,47051;1058,9;605,87;-246,52;26,372;110,24;1
329;359;217;1153;47,169;0,87597;0,094683;0,65895;43,492;0,84549;0,11732;0,68265;50,847;0,89014;0,11733;0,67819;12,603;0,85953;0,02458;0,5355;1065,3;643,66;-250,07;26,863;110,9;1
329;374;233;1152;74,525;0,85944;0,06288;0,60403;83,988;0,85879;0,079298;0,60583;88,285;0,89141;0,0498;0,57951;10,736;0,89446;0,015043;0,50869;1081,3;632,3;-243,12;27,157;110,79;1
334;384;237;1093;60,971;0,89194;0,066987;0,62914;79,463;0,88166;0,080468;0,59024;8,312;0,91921;0,07917;0,5883;10,085;0,91459;0,019628;0,52419;1056,8;577,56;-241,63;26,078;109,7;1
333;372;231;1129;37,603;0,90221;0,12573;0,69082;45,888;0,87575;0,11293;0,67515;6,155;0,91181;0,11028;0,67192;10,124;0,91253;0,01985;0,52525;1067,4;613,58;-244,53;26,667;110,58;1
329;370;221;1106;10,393;0,58651;0,16053;0,66341;10,11;0,56317;0,16054;0,69336;10,523;0,60259;0,56117;0,83171;10,081;0,79925;0,02493;0,54381;1046,4;599,95;-246,81;2,602;109,9;1
327;368;227;1043;12,107;0,71097;0,054154;0,57725;12,461;0,68426;0,058936;0,58197;12,076;0,73713;0,12518;0,64483;94,628;0,88399;0,011082;0,4868;1012,4;547,74;-235,53;24,902;109,63;1
329;367;219;1158;74,669;0,5859;0,18193;0,69703;75,826;0,54913;0,1987;0,73827;76,384;0,59054;0,68436;0,88124;79,132;0,74594;0,029344;0,56717;1073,3;644,26;-251,53;2,7;110,54;1
339;383;232;1102;10,421;0,72548;0,13966;0,62367;99,545;0,7021;0,16969;0,65451;10,93;0,74917;0,37516;0,73797;12,572;0,87714;0,021105;0,53099;1060,2;585,36;-248,72;26,157;109,59;1
326;368;224;1167;10,019;0,66633;0,18745;0,68402;91,798;0,64455;0,18868;0,70207;12,61;0,6782;0,16912;0,69353;14,744;0,78135;0,015342;0,48397;1080,7;650,58;-247,13;27,275;110,84;1
328;368;231;1252;69,236;0,87466;0,027764;0,51528;59,504;0,85825;0,028396;0,54965;10,32;0,86431;0,06218;0,57343;16,446;0,90734;0,014138;0,4572;1133,5;717,3;-250,18;29,078;111,95;1
328;376;230;1162;23,312;0,38864;0,10605;0,61412;21,39;0,39739;0,092804;0,63689;27,275;0,48538;0,2213;0,67304;95,537;0,88505;0,015112;0,49247;1086;641,06;-246,11;27,294;110,6;1
325;365;219;1175;92,603;0,27806;0,021686;0,44435;45,826;0,36992;0,034407;0,5405;29,628;0,35814;0,089671;0,63697;77,686;0,70526;0,013686;0,47902;1080,6;660,13;-249,84;27,333;110,84;1
327;368;216;1205;10,921;0,71132;0,24972;0,76368;10,75;0,7084;0,18852;0,73352;11,103;0,71321;0,1887;0,73627;18,76;0,74411;0,010032;0,42036;1098,1;683,99;-256,59;27,863;110,78;1
326;388;229;1322;72,169;0,66989;0,062112;0,56216;7,5;0,57752;0,054445;0,58229;68,037;0,71199;0,23719;0,75705;94,236;0,78523;0,040443;0,51474;1181,6;768,78;-262,31;30,412;111,27;1
327;372;220;1254;20,041;0,88262;0,80496;0,94838;2;0,87509;0,5433;0,87602;21,364;0,87567;0,60564;0,90184;42,851;0,75552;0,029404;0,54271;1130,2;721,4;-258,92;28,902;111,18;1
330;375;230;1277;11,651;0,863;0,020038;0,47321;12,742;0,85446;0,017895;0,46753;14,017;0,87315;0,054351;0,5359;15,818;0,87907;0,01109;0,47285;1151,3;734,98;-256,34;29,549;111,69;1
324;375;223;1304;10,116;0,90477;0,024418;0,48736;92,665;0,90452;0,018962;0,50686;95,269;0,92056;0,080015;0,6127;11,304;0,93562;0,019594;0,51363;1160,7;761,24;-259,91;29,941;111,56;1
328;356;220;1171;82,541;0,65192;0,078991;0,5772;73,533;0,61393;0,074773;0,60521;73,388;0,70327;0,30276;0,76207;10,822;0,7638;0,017357;0,51199;1075,3;658,81;-247,82;27,275;111,42;1
327;364;218;1190;19,174;0,51142;0,16253;0,69889;23,202;0,53285;0,16413;0,72204;37,004;0,60969;0,33608;0,75573;17,816;0,73004;0,010245;0,43671;1088,7;672,48;-252,69;27,608;110,99;1
329;364;212;1234;13,988;0,91935;0,50613;0,87246;12,045;0,92547;0,61366;0,89167;14,256;0,91589;0,55186;0,88916;67,417;0,76876;0,021925;0,49919;1110,9;709,84;-261,81;28,353;111,08;1
331;362;224;1122;19,587;0,3984;0,095519;0,64935;20,773;0,38709;0,16839;0,69374;23,686;0,46406;0,219;0,69052;89,339;0,84875;0,018168;0,47925;1053,8;614,3;-244,67;26,392;110,78;1
339;376;234;1078;14,186;0,77034;0,22919;0,73287;13,599;0,77151;0,19706;0,72967;13,99;0,77128;0,17089;0,7031;97,045;0,82083;0,012858;0,48734;1044,2;567,55;-243,15;25,726;109,91;1
327;373;223;1286;71,736;0,90751;0,046966;0,52592;59,153;0,89654;0,041134;0,56537;67,355;0,92154;0,18273;0,67982;11,174;0,92634;0,028234;0,53096;1150,5;746,27;-259,66;29,588;111,53;1
324;379;224;1335;54,318;0,13882;0,05424;0,55311;58,223;0,46105;0,026655;0,53179;38,037;0,374;0,05879;0,59945;86,942;0,51649;0,032025;0,52304;1180,9;784,88;-262,94;30,569;111,63;1
331;363;227;1023;51,612;0,58133;0,057732;0,561;33,471;0,62543;0,10446;0,65817;28,099;0,71569;0,40013;0,82558;55,351;0,81748;0,020772;0,53546;999,83;531,89;-234,8;2,451;109,75;1
331;370;221;1189;1,469;0,84226;0,48575;0,85641;19,194;0,81487;0,4123;0,81148;19,277;0,81693;0,72282;0,91176;10,333;0,77201;0,019594;0,47505;1094,2;667,3;-254,76;27,647;110,76;1
328;390;228;1345;31,663;0,31513;0,12059;0,65846;29,979;0,31204;0,12659;0,68419;33,397;0,40184;0,34543;0,74817;79,525;0,89589;0,02645;0,51608;1195,7;786,61;-266,75;30,843;111,3;1
335;376;234;956;23,052;0,32525;0,11732;0,65058;22,314;0,3227;0,12135;0,64705;25,843;0,40202;0,32633;0,7336;90,186;0,88763;0,021097;0,4945;973,69;468,87;-230,82;23,333;108,2;1
327;384;229;1336;10,223;0,87483;0,026885;0,49084;11,649;0,87823;0,016905;0,46762;10,529;0,89361;0,072502;0,59679;12,058;0,92261;0,023444;0,51917;1187,8;781,36;-262,81;30,686;111,6;1
329;361;216;1096;79,793;0,66334;0,08647;0,58385;72,273;0,62149;0,076472;0,60617;71,198;0,71087;0,34935;0,78265;10,031;0,77948;0,019637;0,51439;1033,4;596,59;-246,8;25,726;110,11;1
328;371;216;1213;63,347;0,83164;0,36235;0,80105;58,802;0,83115;0,23187;0,76277;63,058;0,83019;0,42141;0,82621;84,587;0,80657;0,020328;0,50154;1104,5;689,16;-258,79;2,802;110,67;1
327;383;225;1356;24,161;0,31372;0,12866;0,66119;23,192;0,31475;0,14896;0,66498;26,733;0,38822;0,3693;0,75837;87,541;0,88544;0,027321;0,50984;1196,4;799,39;-267,01;3,1;111,62;1
324;370;219;1305;41,818;0,21329;0,065578;0,59235;52,293;0,57217;0,030001;0,51565;42,066;0,45149;0,06685;0,61994;79,855;0,73963;0,017553;0,50542;1156,5;765,14;-261,31;29,882;111,66;1
321;369;225;1261;54,752;0,087664;0,053506;0,56237;63,719;0,50296;0,02446;0,51436;6,657;0,33801;0,034868;0,53827;98,657;0,59864;0,023035;0,50216;1133,5;728,44;-251,27;29,137;111,66;1
325;354;212;1139;13,178;0,41727;0,33842;0,77893;11,936;0,42077;0,43432;0,8284;11,413;0,52444;0,63726;0,87977;7,407;0,81702;0,017331;0,50388;1050,7;636,84;-248,54;2,649;110,81;1
326;365;216;1118;10,083;0,96761;0,60721;0,90687;12,169;0,9617;0,41141;0,85579;10,579;0,97141;0,74338;0,93991;58,161;0,88335;0,018313;0,50663;1046,9;614,12;-248;26,157;110,09;1
334;383;232;1113;60,537;0,89992;0,30398;0,78364;58,719;0,89997;0,16899;0,73687;67,707;0,89863;0,30081;0,77333;56,529;0,9421;0,01763;0,55124;1064,8;595,92;-246,55;26,372;109,72;1
331;381;229;1077;22,508;0,35082;0,19792;0,68045;21,519;0,33572;0,14052;0,68557;26,357;0,45372;0,32631;0,73805;8,376;0,87116;0,030189;0,50418;1040,7;569,06;-243,34;25,608;109,25;1
333;363;221;1201;16,273;0,61095;0,06685;0,57317;16,514;0,57646;0,060387;0,61079;22,56;0,69569;0,14731;0,60043;75,764;0,90462;0,020909;0,54274;1098,1;679;-254,77;27,882;111,31;1
